id,company_id,title,content_summary,source_url,source_name,published_at,sentiment_score,relevance_score,is_digital_related,crawled_at
2735,4,许家印一审被判无期,,"https://www.toutiao.com/trending/7675958432151601190/?topic_id=7675958432151601190&traffic_source=&category_name=topic_innerflow&event_type=hot_board&log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""2"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675958432151601190"",""hot_board_impr_id"":""20260820145017A769F2D2211B4B4E150D"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""许家印一审被判无期""}&rank=&style_id=40131&original_source=",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2736,4,宇树上市第2天王兴兴最新发声,,"https://www.toutiao.com/trending/7675571296320258098/?original_source=&event_type=hot_board&rank=&style_id=40131&topic_id=7675571296320258098&category_name=topic_innerflow&log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""2"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675571296320258098"",""hot_board_impr_id"":""20260820145017A769F2D2211B4B4E150D"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""宇树上市第2天王兴兴最新发声""}&traffic_source=",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2737,4,暑期市场释放“热”动能,,https://www.toutiao.com/article/7675735917080707638?traffic_source=&original_source=,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2738,5,腾讯科技(武汉)有限公司(腾讯在武汉地区的分公... - 百度百科,,https://baike.baidu.com/item/%E8%85%BE%E8%AE%AF%E7%A7%91%E6%8A%80%EF%BC%88%E6%AD%A6%E6%B1%89%EF%BC%89%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/19466905,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2739,5,武汉市_百度百科,"1983年8月19日 · 武汉市,简称“汉”,别称“江城”,湖北省辖地级市、省会,中部六省唯一的副省级市、超大城市,国务院批复确定的中 …",https://baike.baidu.com/item/%E6%AD%A6%E6%B1%89%E5%B8%82/195165,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2740,5,Wuhan -武汉市人民政府门户网站,"6 小时之前 · “机遇中国·发现武汉”国际传播研讨会举行,武汉国际传播专家智库和联盟成立 全市首单区级公共数据产品成功交易,像网 …",https://www.wuhan.gov.cn/,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2741,5,武汉市概况 -武汉市人民政府门户网站 - Wuhan,"2025年11月17日 · 根据武汉市第七次人口普查结果,全市人口来自56个民族,其中,少数民族55个,共18.46万人,占全市总人口 …",https://www.wuhan.gov.cn/zjwh/whgk/202004/t20200414_999422.shtml,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2742,5,2025武汉旅游攻略:一年去了6次武汉!全都是避坑大实话 ...,"2025年11月12日 · 武汉真的是一座来了就不想走的城市! 武汉过早、赏秋简直不要太惬意! 拿着这份超全攻略打卡回来,熬夜给大家 …",https://zhuanlan.zhihu.com/p/1971953494568173847,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2743,5,工作地点 |腾讯招聘,,https://careers.tencent.com/cityinfo.html?city=6,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2744,5,努力做党和人民信赖的好医生,,https://www.toutiao.com/article/7675625875580142115/,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
